# x	y	u	v	mask
  0.4351	  2.6834	     nan	     nan	  1.0000
  0.5077	  2.6834	     nan	     nan	  1.0000
  0.5802	  2.6834	     nan	     nan	  1.0000
  0.6527	  2.6834	     nan	     nan	  1.0000
  0.7252	  2.6834	     nan	     nan	  1.0000
  0.7978	  2.6834	     nan	     nan	  1.0000
  0.8703	  2.6834	     nan	     nan	  1.0000
  0.9428	  2.6834	     nan	     nan	  1.0000
  1.0153	  2.6834	     nan	     nan	  1.0000
  1.0879	  2.6834	     nan	     nan	  1.0000
  1.1604	  2.6834	     nan	     nan	  1.0000
  1.2329	  2.6834	     nan	     nan	  1.0000
  1.3054	  2.6834	     nan	     nan	  1.0000
  1.3780	  2.6834	     nan	     nan	  1.0000
  1.4505	  2.6834	     nan	     nan	  1.0000
  1.5230	  2.6834	     nan	     nan	  1.0000
  1.5955	  2.6834	     nan	     nan	  1.0000
  1.6680	  2.6834	     nan	     nan	  1.0000
  1.7406	  2.6834	     nan	     nan	  1.0000
  1.8131	  2.6834	     nan	     nan	  1.0000
  1.8856	  2.6834	     nan	     nan	  1.0000
  1.9581	  2.6834	     nan	     nan	  1.0000
  2.0307	  2.6834	     nan	     nan	  1.0000
  2.1032	  2.6834	     nan	     nan	  1.0000
  2.1757	  2.6834	     nan	     nan	  1.0000
  2.2482	  2.6834	     nan	     nan	  1.0000
  2.3208	  2.6834	     nan	     nan	  1.0000
  2.3933	  2.6834	     nan	     nan	  1.0000
  2.4658	  2.6834	     nan	     nan	  1.0000
  2.5383	  2.6834	     nan	     nan	  1.0000
  2.6109	  2.6834	     nan	     nan	  1.0000
  2.6834	  2.6834	     nan	     nan	  1.0000
  2.7559	  2.6834	     nan	     nan	  1.0000
  2.8284	  2.6834	     nan	     nan	  1.0000
  2.9010	  2.6834	     nan	     nan	  1.0000
  2.9735	  2.6834	     nan	     nan	  1.0000
  3.0460	  2.6834	     nan	     nan	  1.0000
  3.1185	  2.6834	     nan	     nan	  1.0000
  3.1910	  2.6834	     nan	     nan	  1.0000
  3.2636	  2.6834	     nan	     nan	  1.0000
  3.3361	  2.6834	     nan	     nan	  1.0000
  3.4086	  2.6834	     nan	     nan	  1.0000
  3.4811	  2.6834	     nan	     nan	  1.0000
  3.5537	  2.6834	     nan	     nan	  1.0000
  3.6262	  2.6834	     nan	     nan	  1.0000
  3.6987	  2.6834	     nan	     nan	  1.0000
  3.7712	  2.6834	     nan	     nan	  1.0000
  3.8438	  2.6834	     nan	     nan	  1.0000
  3.9163	  2.6834	     nan	     nan	  1.0000
  3.9888	  2.6834	     nan	     nan	  1.0000
  4.0613	  2.6834	     nan	     nan	  1.0000
  4.1339	  2.6834	     nan	     nan	  1.0000
  4.2064	  2.6834	     nan	     nan	  1.0000
  4.2789	  2.6834	     nan	     nan	  1.0000
  4.3514	  2.6834	     nan	     nan	  1.0000
  4.4240	  2.6834	     nan	     nan	  1.0000
  4.4965	  2.6834	     nan	     nan	  1.0000
  4.5690	  2.6834	     nan	     nan	  1.0000
  4.6415	  2.6834	     nan	     nan	  1.0000
  4.7140	  2.6834	     nan	     nan	  1.0000
  4.7866	  2.6834	     nan	     nan	  1.0000
  4.8591	  2.6834	     nan	     nan	  1.0000
  4.9316	  2.6834	     nan	     nan	  1.0000
  5.0041	  2.6834	     nan	     nan	  1.0000
  5.0767	  2.6834	     nan	     nan	  1.0000
  5.1492	  2.6834	     nan	     nan	  1.0000
  5.2217	  2.6834	     nan	     nan	  1.0000
  0.0725	  2.6109	     nan	     nan	  1.0000
  0.1450	  2.6109	     nan	     nan	  1.0000
  0.2176	  2.6109	     nan	     nan	  1.0000
  0.2901	  2.6109	     nan	     nan	  1.0000
  0.3626	  2.6109	     nan	     nan	  1.0000
  0.4351	  2.6109	     nan	     nan	  1.0000
  0.5077	  2.6109	     nan	     nan	  1.0000
  0.5802	  2.6109	     nan	     nan	  1.0000
  0.6527	  2.6109	     nan	     nan	  1.0000
  0.7252	  2.6109	     nan	     nan	  1.0000
  0.7978	  2.6109	     nan	     nan	  1.0000
  0.8703	  2.6109	     nan	     nan	  1.0000
  0.9428	  2.6109	     nan	     nan	  1.0000
  1.0153	  2.6109	     nan	     nan	  1.0000
  1.0879	  2.6109	     nan	     nan	  1.0000
  1.1604	  2.6109	     nan	     nan	  1.0000
  1.2329	  2.6109	     nan	     nan	  1.0000
  1.3054	  2.6109	     nan	     nan	  1.0000
  1.3780	  2.6109	     nan	     nan	  1.0000
  1.4505	  2.6109	     nan	     nan	  1.0000
  1.5230	  2.6109	     nan	     nan	  1.0000
  1.5955	  2.6109	     nan	     nan	  1.0000
  1.6680	  2.6109	     nan	     nan	  1.0000
  1.7406	  2.6109	     nan	     nan	  1.0000
  1.8131	  2.6109	     nan	     nan	  1.0000
  1.8856	  2.6109	     nan	     nan	  1.0000
  1.9581	  2.6109	     nan	     nan	  1.0000
  2.0307	  2.6109	     nan	     nan	  1.0000
  2.1032	  2.6109	     nan	     nan	  1.0000
  2.1757	  2.6109	     nan	     nan	  1.0000
  2.2482	  2.6109	     nan	     nan	  1.0000
  2.3208	  2.6109	     nan	     nan	  1.0000
  2.3933	  2.6109	     nan	     nan	  1.0000
  2.4658	  2.6109	     nan	     nan	  1.0000
  2.5383	  2.6109	     nan	     nan	  1.0000
  2.6109	  2.6109	     nan	     nan	  1.0000
  2.6834	  2.6109	     nan	     nan	  1.0000
  2.7559	  2.6109	     nan	     nan	  1.0000
  2.8284	  2.6109	     nan	     nan	  1.0000
  2.9010	  2.6109	     nan	     nan	  1.0000
  2.9735	  2.6109	     nan	     nan	  1.0000
  3.0460	  2.6109	     nan	     nan	  1.0000
  3.1185	  2.6109	     nan	     nan	  1.0000
  3.1910	  2.6109	     nan	     nan	  1.0000
  3.2636	  2.6109	     nan	     nan	  1.0000
  3.3361	  2.6109	     nan	     nan	  1.0000
  3.4086	  2.6109	     nan	     nan	  1.0000
  3.4811	  2.6109	     nan	     nan	  1.0000
  3.5537	  2.6109	     nan	     nan	  1.0000
  3.6262	  2.6109	     nan	     nan	  1.0000
  3.6987	  2.6109	     nan	     nan	  1.0000
  3.7712	  2.6109	     nan	     nan	  1.0000
  3.8438	  2.6109	     nan	     nan	  1.0000
  3.9163	  2.6109	     nan	     nan	  1.0000
  3.9888	  2.6109	     nan	     nan	  1.0000
  4.0613	  2.6109	     nan	     nan	  1.0000
  4.1339	  2.6109	     nan	     nan	  1.0000
  4.2064	  2.6109	     nan	     nan	  1.0000
  4.2789	  2.6109	     nan	     nan	  1.0000
  4.3514	  2.6109	     nan	     nan	  1.0000
  4.4240	  2.6109	     nan	     nan	  1.0000
  4.4965	  2.6109	     nan	     nan	  1.0000
  4.5690	  2.6109	     nan	     nan	  1.0000
  4.6415	  2.6109	     nan	     nan	  1.0000
  4.7140	  2.6109	     nan	     nan	  1.0000
  4.7866	  2.6109	     nan	     nan	  1.0000
  4.8591	  2.6109	     nan	     nan	  1.0000
  4.9316	  2.6109	     nan	     nan	  1.0000
  5.0041	  2.6109	     nan	     nan	  1.0000
  5.0767	  2.6109	     nan	     nan	  1.0000
  5.1492	  2.6109	     nan	     nan	  1.0000
  5.2217	  2.6109	     nan	     nan	  1.0000
  0.0725	  2.5383	     nan	     nan	  1.0000
  0.1450	  2.5383	     nan	     nan	  1.0000
  0.2176	  2.5383	     nan	     nan	  1.0000
  0.2901	  2.5383	     nan	     nan	  1.0000
  0.3626	  2.5383	     nan	     nan	  1.0000
  0.4351	  2.5383	     nan	     nan	  1.0000
  0.5077	  2.5383	     nan	     nan	  1.0000
  0.5802	  2.5383	     nan	     nan	  1.0000
  0.6527	  2.5383	     nan	     nan	  1.0000
  0.7252	  2.5383	     nan	     nan	  1.0000
  0.7978	  2.5383	     nan	     nan	  1.0000
  0.8703	  2.5383	     nan	     nan	  1.0000
  0.9428	  2.5383	     nan	     nan	  1.0000
  1.0153	  2.5383	     nan	     nan	  1.0000
  1.0879	  2.5383	     nan	     nan	  1.0000
  1.1604	  2.5383	     nan	     nan	  1.0000
  1.2329	  2.5383	     nan	     nan	  1.0000
  1.3054	  2.5383	     nan	     nan	  1.0000
  1.3780	  2.5383	     nan	     nan	  1.0000
  1.4505	  2.5383	     nan	     nan	  1.0000
  1.5230	  2.5383	     nan	     nan	  1.0000
  1.5955	  2.5383	     nan	     nan	  1.0000
  1.6680	  2.5383	     nan	     nan	  1.0000
  1.7406	  2.5383	     nan	     nan	  1.0000
  1.8131	  2.5383	     nan	     nan	  1.0000
  1.8856	  2.5383	     nan	     nan	  1.0000
  1.9581	  2.5383	     nan	     nan	  1.0000
  2.0307	  2.5383	     nan	     nan	  1.0000
  2.1032	  2.5383	     nan	     nan	  1.0000
  2.1757	  2.5383	     nan	     nan	  1.0000
  2.2482	  2.5383	     nan	     nan	  1.0000
  2.3208	  2.5383	     nan	     nan	  1.0000
  2.3933	  2.5383	     nan	     nan	  1.0000
  2.4658	  2.5383	     nan	     nan	  1.0000
  2.5383	  2.5383	     nan	     nan	  1.0000
  2.6109	  2.5383	     nan	     nan	  1.0000
  2.6834	  2.5383	     nan	     nan	  1.0000
  2.7559	  2.5383	     nan	     nan	  1.0000
  2.8284	  2.5383	     nan	     nan	  1.0000
  2.9010	  2.5383	     nan	     nan	  1.0000
  2.9735	  2.5383	     nan	     nan	  1.0000
  3.0460	  2.5383	     nan	     nan	  1.0000
  3.1185	  2.5383	     nan	     nan	  1.0000
  3.1910	  2.5383	     nan	     nan	  1.0000
  3.2636	  2.5383	     nan	     nan	  1.0000
  3.3361	  2.5383	     nan	     nan	  1.0000
  3.4086	  2.5383	     nan	     nan	  1.0000
  3.4811	  2.5383	     nan	     nan	  1.0000
  3.5537	  2.5383	     nan	     nan	  1.0000
  3.6262	  2.5383	     nan	     nan	  1.0000
  3.6987	  2.5383	     nan	     nan	  1.0000
  3.7712	  2.5383	     nan	     nan	  1.0000
  3.8438	  2.5383	     nan	     nan	  1.0000
  3.9163	  2.5383	     nan	     nan	  1.0000
  3.9888	  2.5383	     nan	     nan	  1.0000
  4.0613	  2.5383	     nan	     nan	  1.0000
  4.1339	  2.5383	     nan	     nan	  1.0000
  4.2064	  2.5383	     nan	     nan	  1.0000
  4.2789	  2.5383	     nan	     nan	  1.0000
  4.3514	  2.5383	     nan	     nan	  1.0000
  4.4240	  2.5383	     nan	     nan	  1.0000
  4.4965	  2.5383	     nan	     nan	  1.0000
  4.5690	  2.5383	     nan	     nan	  1.0000
  4.6415	  2.5383	     nan	     nan	  1.0000
  4.7140	  2.5383	     nan	     nan	  1.0000
  4.7866	  2.5383	     nan	     nan	  1.0000
  4.8591	  2.5383	     nan	     nan	  1.0000
  4.9316	  2.5383	     nan	     nan	  1.0000
  5.0041	  2.5383	     nan	     nan	  1.0000
  5.0767	  2.5383	     nan	     nan	  1.0000
  5.1492	  2.5383	     nan	     nan	  1.0000
  5.2217	  2.5383	     nan	     nan	  1.0000
  0.0725	  2.4658	     nan	     nan	  1.0000
  0.1450	  2.4658	     nan	     nan	  1.0000
  0.2176	  2.4658	     nan	     nan	  1.0000
  0.2901	  2.4658	     nan	     nan	  1.0000
  0.3626	  2.4658	     nan	     nan	  1.0000
  0.4351	  2.4658	     nan	     nan	  1.0000
  0.5077	  2.4658	     nan	     nan	  1.0000
  0.5802	  2.4658	     nan	     nan	  1.0000
  0.6527	  2.4658	     nan	     nan	  1.0000
  0.7252	  2.4658	     nan	     nan	  1.0000
  0.7978	  2.4658	     nan	     nan	  1.0000
  0.8703	  2.4658	     nan	     nan	  1.0000
  0.9428	  2.4658	     nan	     nan	  1.0000
  1.0153	  2.4658	     nan	     nan	  1.0000
  1.0879	  2.4658	     nan	     nan	  1.0000
  1.1604	  2.4658	     nan	     nan	  1.0000
  1.2329	  2.4658	     nan	     nan	  1.0000
  1.3054	  2.4658	     nan	     nan	  1.0000
  1.3780	  2.4658	     nan	     nan	  1.0000
  1.4505	  2.4658	     nan	     nan	  1.0000
  1.5230	  2.4658	     nan	     nan	  1.0000
  1.5955	  2.4658	     nan	     nan	  1.0000
  1.6680	  2.4658	     nan	     nan	  1.0000
  1.7406	  2.4658	     nan	     nan	  1.0000
  1.8131	  2.4658	     nan	     nan	  1.0000
  1.8856	  2.4658	     nan	     nan	  1.0000
  1.9581	  2.4658	     nan	     nan	  1.0000
  2.0307	  2.4658	     nan	     nan	  1.0000
  2.1032	  2.4658	     nan	     nan	  1.0000
  2.1757	  2.4658	     nan	     nan	  1.0000
  2.2482	  2.4658	     nan	     nan	  1.0000
  2.3208	  2.4658	     nan	     nan	  1.0000
  2.3933	  2.4658	     nan	     nan	  1.0000
  2.4658	  2.4658	     nan	     nan	  1.0000
  2.5383	  2.4658	     nan	     nan	  1.0000
  2.6109	  2.4658	     nan	     nan	  1.0000
  2.6834	  2.4658	     nan	     nan	  1.0000
  2.7559	  2.4658	     nan	     nan	  1.0000
  2.8284	  2.4658	     nan	     nan	  1.0000
  2.9010	  2.4658	     nan	     nan	  1.0000
  2.9735	  2.4658	     nan	     nan	  1.0000
  3.0460	  2.4658	     nan	     nan	  1.0000
  3.1185	  2.4658	     nan	     nan	  1.0000
  3.1910	  2.4658	     nan	     nan	  1.0000
  3.2636	  2.4658	     nan	     nan	  1.0000
  3.3361	  2.4658	     nan	     nan	  1.0000
  3.4086	  2.4658	     nan	     nan	  1.0000
  3.4811	  2.4658	     nan	     nan	  1.0000
  3.5537	  2.4658	     nan	     nan	  1.0000
  3.6262	  2.4658	     nan	     nan	  1.0000
  3.6987	  2.4658	     nan	     nan	  1.0000
  3.7712	  2.4658	     nan	     nan	  1.0000
  3.8438	  2.4658	     nan	     nan	  1.0000
  3.9163	  2.4658	     nan	     nan	  1.0000
  3.9888	  2.4658	     nan	     nan	  1.0000
  4.0613	  2.4658	     nan	     nan	  1.0000
  4.1339	  2.4658	     nan	     nan	  1.0000
  4.2064	  2.4658	     nan	     nan	  1.0000
  4.2789	  2.4658	     nan	     nan	  1.0000
  4.3514	  2.4658	     nan	     nan	  1.0000
  4.4240	  2.4658	     nan	     nan	  1.0000
  4.4965	  2.4658	     nan	     nan	  1.0000
  4.5690	  2.4658	     nan	     nan	  1.0000
  4.6415	  2.4658	     nan	     nan	  1.0000
  4.7140	  2.4658	     nan	     nan	  1.0000
  4.7866	  2.4658	     nan	     nan	  1.0000
  4.8591	  2.4658	     nan	     nan	  1.0000
  4.9316	  2.4658	     nan	     nan	  1.0000
  5.0041	  2.4658	     nan	     nan	  1.0000
  5.0767	  2.4658	     nan	     nan	  1.0000
  5.1492	  2.4658	     nan	     nan	  1.0000
  5.2217	  2.4658	     nan	     nan	  1.0000
  0.0725	  2.3933	     nan	     nan	  1.0000
  0.1450	  2.3933	     nan	     nan	  1.0000
  0.2176	  2.3933	     nan	     nan	  1.0000
  0.2901	  2.3933	     nan	     nan	  1.0000
  0.3626	  2.3933	     nan	     nan	  1.0000
  0.4351	  2.3933	     nan	     nan	  1.0000
  0.5077	  2.3933	     nan	     nan	  1.0000
  0.5802	  2.3933	     nan	     nan	  1.0000
  0.6527	  2.3933	     nan	     nan	  1.0000
  0.7252	  2.3933	     nan	     nan	  1.0000
  0.7978	  2.3933	     nan	     nan	  1.0000
  0.8703	  2.3933	     nan	     nan	  1.0000
  0.9428	  2.3933	     nan	     nan	  1.0000
  1.0153	  2.3933	     nan	     nan	  1.0000
  1.0879	  2.3933	     nan	     nan	  1.0000
  1.1604	  2.3933	     nan	     nan	  1.0000
  1.2329	  2.3933	     nan	     nan	  1.0000
  1.3054	  2.3933	     nan	     nan	  1.0000
  1.3780	  2.3933	     nan	     nan	  1.0000
  1.4505	  2.3933	     nan	     nan	  1.0000
  1.5230	  2.3933	     nan	     nan	  1.0000
  1.5955	  2.3933	     nan	     nan	  1.0000
  1.6680	  2.3933	     nan	     nan	  1.0000
  1.7406	  2.3933	     nan	     nan	  1.0000
  1.8131	  2.3933	     nan	     nan	  1.0000
  1.8856	  2.3933	     nan	     nan	  1.0000
  1.9581	  2.3933	     nan	     nan	  1.0000
  2.0307	  2.3933	     nan	     nan	  1.0000
  2.1032	  2.3933	     nan	     nan	  1.0000
  2.1757	  2.3933	     nan	     nan	  1.0000
  2.2482	  2.3933	     nan	     nan	  1.0000
  2.3208	  2.3933	     nan	     nan	  1.0000
  2.3933	  2.3933	     nan	     nan	  1.0000
  2.4658	  2.3933	     nan	     nan	  1.0000
  2.5383	  2.3933	     nan	     nan	  1.0000
  2.6109	  2.3933	     nan	     nan	  1.0000
  2.6834	  2.3933	     nan	     nan	  1.0000
  2.7559	  2.3933	     nan	     nan	  1.0000
  2.8284	  2.3933	     nan	     nan	  1.0000
  2.9010	  2.3933	     nan	     nan	  1.0000
  2.9735	  2.3933	     nan	     nan	  1.0000
  3.0460	  2.3933	     nan	     nan	  1.0000
  3.1185	  2.3933	     nan	     nan	  1.0000
  3.1910	  2.3933	     nan	     nan	  1.0000
  3.2636	  2.3933	     nan	     nan	  1.0000
  3.3361	  2.3933	     nan	     nan	  1.0000
  3.4086	  2.3933	     nan	     nan	  1.0000
  3.4811	  2.3933	     nan	     nan	  1.0000
  3.5537	  2.3933	     nan	     nan	  1.0000
  3.6262	  2.3933	     nan	     nan	  1.0000
  3.6987	  2.3933	     nan	     nan	  1.0000
  3.7712	  2.3933	     nan	     nan	  1.0000
  3.8438	  2.3933	     nan	     nan	  1.0000
  3.9163	  2.3933	     nan	     nan	  1.0000
  3.9888	  2.3933	     nan	     nan	  1.0000
  4.0613	  2.3933	     nan	     nan	  1.0000
  4.1339	  2.3933	     nan	     nan	  1.0000
  4.2064	  2.3933	     nan	     nan	  1.0000
  4.2789	  2.3933	     nan	     nan	  1.0000
  4.3514	  2.3933	     nan	     nan	  1.0000
  4.4240	  2.3933	     nan	     nan	  1.0000
  4.4965	  2.3933	     nan	     nan	  1.0000
  4.5690	  2.3933	     nan	     nan	  1.0000
  4.6415	  2.3933	     nan	     nan	  1.0000
  4.7140	  2.3933	     nan	     nan	  1.0000
  4.7866	  2.3933	     nan	     nan	  1.0000
  4.8591	  2.3933	     nan	     nan	  1.0000
  4.9316	  2.3933	     nan	     nan	  1.0000
  5.0041	  2.3933	     nan	     nan	  1.0000
  5.0767	  2.3933	     nan	     nan	  1.0000
  5.1492	  2.3933	     nan	     nan	  1.0000
  5.2217	  2.3933	     nan	     nan	  1.0000
  0.0725	  2.3208	     nan	     nan	  1.0000
  0.1450	  2.3208	     nan	     nan	  1.0000
  0.2176	  2.3208	     nan	     nan	  1.0000
  0.2901	  2.3208	     nan	     nan	  1.0000
  0.3626	  2.3208	     nan	     nan	  1.0000
  0.4351	  2.3208	     nan	     nan	  1.0000
  0.5077	  2.3208	     nan	     nan	  1.0000
  0.5802	  2.3208	     nan	     nan	  1.0000
  0.6527	  2.3208	     nan	     nan	  1.0000
  0.7252	  2.3208	     nan	     nan	  1.0000
  0.7978	  2.3208	     nan	     nan	  1.0000
  0.8703	  2.3208	     nan	     nan	  1.0000
  0.9428	  2.3208	     nan	     nan	  1.0000
  1.0153	  2.3208	     nan	     nan	  1.0000
  1.0879	  2.3208	     nan	     nan	  1.0000
  1.1604	  2.3208	     nan	     nan	  1.0000
  1.2329	  2.3208	     nan	     nan	  1.0000
  1.3054	  2.3208	     nan	     nan	  1.0000
  1.3780	  2.3208	     nan	     nan	  1.0000
  1.4505	  2.3208	     nan	     nan	  1.0000
  1.5230	  2.3208	     nan	     nan	  1.0000
  1.5955	  2.3208	     nan	     nan	  1.0000
  1.6680	  2.3208	     nan	     nan	  1.0000
  1.7406	  2.3208	     nan	     nan	  1.0000
  1.8131	  2.3208	     nan	     nan	  1.0000
  1.8856	  2.3208	     nan	     nan	  1.0000
  1.9581	  2.3208	     nan	     nan	  1.0000
  2.0307	  2.3208	     nan	     nan	  1.0000
  2.1032	  2.3208	     nan	     nan	  1.0000
  2.1757	  2.3208	     nan	     nan	  1.0000
  2.2482	  2.3208	     nan	     nan	  1.0000
  2.3208	  2.3208	     nan	     nan	  1.0000
  2.3933	  2.3208	     nan	     nan	  1.0000
  2.4658	  2.3208	     nan	     nan	  1.0000
  2.5383	  2.3208	     nan	     nan	  1.0000
  2.6109	  2.3208	     nan	     nan	  1.0000
  2.6834	  2.3208	     nan	     nan	  1.0000
  2.7559	  2.3208	     nan	     nan	  1.0000
  2.8284	  2.3208	     nan	     nan	  1.0000
  2.9010	  2.3208	     nan	     nan	  1.0000
  2.9735	  2.3208	     nan	     nan	  1.0000
  3.0460	  2.3208	     nan	     nan	  1.0000
  3.1185	  2.3208	     nan	     nan	  1.0000
  3.1910	  2.3208	     nan	     nan	  1.0000
  3.2636	  2.3208	     nan	     nan	  1.0000
  3.3361	  2.3208	     nan	     nan	  1.0000
  3.4086	  2.3208	     nan	     nan	  1.0000
  3.4811	  2.3208	     nan	     nan	  1.0000
  3.5537	  2.3208	     nan	     nan	  1.0000
  3.6262	  2.3208	     nan	     nan	  1.0000
  3.6987	  2.3208	     nan	     nan	  1.0000
  3.7712	  2.3208	     nan	     nan	  1.0000
  3.8438	  2.3208	     nan	     nan	  1.0000
  3.9163	  2.3208	     nan	     nan	  1.0000
  3.9888	  2.3208	     nan	     nan	  1.0000
  4.0613	  2.3208	     nan	     nan	  1.0000
  4.1339	  2.3208	     nan	     nan	  1.0000
  4.2064	  2.3208	     nan	     nan	  1.0000
  4.2789	  2.3208	     nan	     nan	  1.0000
  4.3514	  2.3208	     nan	     nan	  1.0000
  4.4240	  2.3208	     nan	     nan	  1.0000
  4.4965	  2.3208	     nan	     nan	  1.0000
  4.5690	  2.3208	     nan	     nan	  1.0000
  4.6415	  2.3208	     nan	     nan	  1.0000
  4.7140	  2.3208	     nan	     nan	  1.0000
  4.7866	  2.3208	     nan	     nan	  1.0000
  4.8591	  2.3208	     nan	     nan	  1.0000
  4.9316	  2.3208	     nan	     nan	  1.0000
  5.0041	  2.3208	     nan	     nan	  1.0000
  5.0767	  2.3208	     nan	     nan	  1.0000
  5.1492	  2.3208	     nan	     nan	  1.0000
  5.2217	  2.3208	     nan	     nan	  1.0000
  0.0725	  2.2482	     nan	     nan	  1.0000
  0.1450	  2.2482	     nan	     nan	  1.0000
  0.2176	  2.2482	     nan	     nan	  1.0000
  0.2901	  2.2482	     nan	     nan	  1.0000
  0.3626	  2.2482	     nan	     nan	  1.0000
  0.4351	  2.2482	     nan	     nan	  1.0000
  0.5077	  2.2482	     nan	     nan	  1.0000
  0.5802	  2.2482	     nan	     nan	  1.0000
  0.6527	  2.2482	     nan	     nan	  1.0000
  0.7252	  2.2482	     nan	     nan	  1.0000
  0.7978	  2.2482	     nan	     nan	  1.0000
  0.8703	  2.2482	     nan	     nan	  1.0000
  0.9428	  2.2482	     nan	     nan	  1.0000
  1.0153	  2.2482	     nan	     nan	  1.0000
  1.0879	  2.2482	     nan	     nan	  1.0000
  1.1604	  2.2482	     nan	     nan	  1.0000
  1.2329	  2.2482	     nan	     nan	  1.0000
  1.3054	  2.2482	     nan	     nan	  1.0000
  1.3780	  2.2482	     nan	     nan	  1.0000
  1.4505	  2.2482	     nan	     nan	  1.0000
  1.5230	  2.2482	     nan	     nan	  1.0000
  1.5955	  2.2482	     nan	     nan	  1.0000
  1.6680	  2.2482	     nan	     nan	  1.0000
  1.7406	  2.2482	     nan	     nan	  1.0000
  1.8131	  2.2482	     nan	     nan	  1.0000
  1.8856	  2.2482	     nan	     nan	  1.0000
  1.9581	  2.2482	     nan	     nan	  1.0000
  2.0307	  2.2482	     nan	     nan	  1.0000
  2.1032	  2.2482	     nan	     nan	  1.0000
  2.1757	  2.2482	     nan	     nan	  1.0000
  2.2482	  2.2482	     nan	     nan	  1.0000
  2.3208	  2.2482	     nan	     nan	  1.0000
  2.3933	  2.2482	     nan	     nan	  1.0000
  2.4658	  2.2482	     nan	     nan	  1.0000
  2.5383	  2.2482	     nan	     nan	  1.0000
  2.6109	  2.2482	     nan	     nan	  1.0000
  2.6834	  2.2482	     nan	     nan	  1.0000
  2.7559	  2.2482	     nan	     nan	  1.0000
  2.8284	  2.2482	     nan	     nan	  1.0000
  2.9010	  2.2482	     nan	     nan	  1.0000
  2.9735	  2.2482	     nan	     nan	  1.0000
  3.0460	  2.2482	     nan	     nan	  1.0000
  3.1185	  2.2482	     nan	     nan	  1.0000
  3.1910	  2.2482	     nan	     nan	  1.0000
  3.2636	  2.2482	     nan	     nan	  1.0000
  3.3361	  2.2482	     nan	     nan	  1.0000
  3.4086	  2.2482	     nan	     nan	  1.0000
  3.4811	  2.2482	     nan	     nan	  1.0000
  3.5537	  2.2482	     nan	     nan	  1.0000
  3.6262	  2.2482	     nan	     nan	  1.0000
  3.6987	  2.2482	     nan	     nan	  1.0000
  3.7712	  2.2482	     nan	     nan	  1.0000
  3.8438	  2.2482	     nan	     nan	  1.0000
  3.9163	  2.2482	     nan	     nan	  1.0000
  3.9888	  2.2482	     nan	     nan	  1.0000
  4.0613	  2.2482	     nan	     nan	  1.0000
  4.1339	  2.2482	     nan	     nan	  1.0000
  4.2064	  2.2482	     nan	     nan	  1.0000
  4.2789	  2.2482	     nan	     nan	  1.0000
  4.3514	  2.2482	     nan	     nan	  1.0000
  4.4240	  2.2482	     nan	     nan	  1.0000
  4.4965	  2.2482	     nan	     nan	  1.0000
  4.5690	  2.2482	     nan	     nan	  1.0000
  4.6415	  2.2482	     nan	     nan	  1.0000
  4.7140	  2.2482	     nan	     nan	  1.0000
  4.7866	  2.2482	     nan	     nan	  1.0000
  4.8591	  2.2482	     nan	     nan	  1.0000
  4.9316	  2.2482	     nan	     nan	  1.0000
  5.0041	  2.2482	     nan	     nan	  1.0000
  5.0767	  2.2482	     nan	     nan	  1.0000
  5.1492	  2.2482	     nan	     nan	  1.0000
  5.2217	  2.2482	     nan	     nan	  1.0000
  0.0725	  2.1757	     nan	     nan	  1.0000
  0.1450	  2.1757	     nan	     nan	  1.0000
  0.2176	  2.1757	     nan	     nan	  1.0000
  0.2901	  2.1757	     nan	     nan	  1.0000
  0.3626	  2.1757	     nan	     nan	  1.0000
  0.4351	  2.1757	     nan	     nan	  1.0000
  0.5077	  2.1757	     nan	     nan	  1.0000
  0.5802	  2.1757	     nan	     nan	  1.0000
  0.6527	  2.1757	     nan	     nan	  1.0000
  0.7252	  2.1757	     nan	     nan	  1.0000
  0.7978	  2.1757	     nan	     nan	  1.0000
  0.8703	  2.1757	     nan	     nan	  1.0000
  0.9428	  2.1757	     nan	     nan	  1.0000
  1.0153	  2.1757	     nan	     nan	  1.0000
  1.0879	  2.1757	     nan	     nan	  1.0000
  1.1604	  2.1757	     nan	     nan	  1.0000
  1.2329	  2.1757	     nan	     nan	  1.0000
  1.3054	  2.1757	     nan	     nan	  1.0000
  1.3780	  2.1757	     nan	     nan	  1.0000
  1.4505	  2.1757	     nan	     nan	  1.0000
  1.5230	  2.1757	     nan	     nan	  1.0000
  1.5955	  2.1757	     nan	     nan	  1.0000
  1.6680	  2.1757	     nan	     nan	  1.0000
  1.7406	  2.1757	     nan	     nan	  1.0000
  1.8131	  2.1757	     nan	     nan	  1.0000
  1.8856	  2.1757	     nan	     nan	  1.0000
  1.9581	  2.1757	     nan	     nan	  1.0000
  2.0307	  2.1757	     nan	     nan	  1.0000
  2.1032	  2.1757	     nan	     nan	  1.0000
  2.1757	  2.1757	     nan	     nan	  1.0000
  2.2482	  2.1757	     nan	     nan	  1.0000
  2.3208	  2.1757	     nan	     nan	  1.0000
  2.3933	  2.1757	     nan	     nan	  1.0000
  2.4658	  2.1757	     nan	     nan	  1.0000
  2.5383	  2.1757	     nan	     nan	  1.0000
  2.6109	  2.1757	     nan	     nan	  1.0000
  2.6834	  2.1757	     nan	     nan	  1.0000
  2.7559	  2.1757	     nan	     nan	  1.0000
  2.8284	  2.1757	     nan	     nan	  1.0000
